Tipo_Antecessor,Qtd Chaves,Altura,Altura Esperada
BST,407,21,35
BST,407,20,35
BST,407,19,35
BST,407,20,35
BST,407,24,35
BST,407,22,35
BST,407,22,35
BST,407,19,35
BST,407,19,35
BST,407,24,35
BST,407,19,35
BST,407,24,35
BST,407,20,35
BST,407,18,35
BST,407,20,35
BST,407,22,35
BST,407,21,35
BST,407,19,35
BST,407,20,35
BST,407,21,35
BST,407,23,35
BST,407,18,35
BST,407,20,35
BST,407,19,35
BST,407,22,35
BST,407,18,35
BST,407,20,35
BST,407,17,35
BST,407,21,35
BST,407,19,35
BST,407,18,35
BST,407,19,35
BST,407,21,35
BST,407,19,35
BST,407,19,35
BST,407,20,35
BST,407,19,35
BST,407,21,35
BST,407,23,35
BST,407,20,35
BST,407,22,35
BST,407,19,35
BST,407,21,35
BST,407,17,35
BST,407,23,35
BST,407,21,35
BST,407,22,35
BST,407,20,35
BST,407,20,35
BST,407,23,35
BST,407,21,35
BST,407,20,35
BST,407,19,35
BST,407,20,35
BST,407,23,35
BST,407,18,35
BST,407,22,35
BST,407,22,35
BST,407,22,35
BST,407,18,35
BST,407,20,35
BST,407,16,35
BST,407,19,35
BST,407,20,35
BST,407,19,35
BST,407,19,35
BST,407,21,35
BST,407,25,35
BST,407,21,35
BST,407,20,35
BST,407,20,35
BST,407,24,35
BST,407,19,35
BST,966,30,40
BST,966,30,40
BST,966,25,40
BST,966,36,40
BST,966,27,40
BST,966,32,40
BST,966,34,40
BST,966,27,40
BST,966,27,40
BST,966,28,40
BST,966,32,40
BST,966,28,40
BST,966,29,40
BST,966,30,40
BST,966,26,40
BST,966,30,40
BST,966,31,40
BST,966,27,40
BST,966,28,40
BST,966,27,40
BST,966,29,40
BST,966,28,40
BST,966,27,40
BST,966,25,40
BST,966,29,40
BST,966,25,40
BST,966,27,40
BST,966,32,40
BST,966,30,40
BST,966,28,40
BST,966,27,40
BST,966,31,40
BST,966,32,40
BST,966,28,40
BST,966,32,40
BST,966,28,40
BST,966,29,40
BST,966,26,40
BST,966,33,40
BST,966,30,40
BST,966,29,40
BST,966,29,40
BST,966,28,40
BST,966,30,40
BST,966,30,40
BST,966,33,40
BST,966,30,40
BST,966,31,40
BST,966,23,40
BST,966,27,40
BST,966,32,40
BST,966,32,40
BST,966,31,40
BST,966,27,40
BST,966,32,40
BST,966,28,40
BST,966,26,40
BST,966,32,40
BST,966,30,40
BST,966,26,40
BST,966,29,40
BST,966,26,40
BST,966,27,40
BST,966,32,40
BST,966,29,40
BST,966,27,40
BST,966,26,40
BST,966,28,40
BST,966,26,40
BST,966,26,40
BST,966,29,40
BST,966,27,40
BST,966,29,40
BST,966,33,40
BST,966,28,40
BST,966,27,40
BST,966,29,40
BST,966,30,40
BST,966,27,40
BST,966,25,40
BST,966,27,40
BST,966,25,40
BST,966,29,40
BST,966,29,40
BST,966,30,40
BST,966,29,40
BST,966,26,40
BST,966,31,40
BST,966,31,40
BST,966,28,40
BST,966,29,40
BST,966,26,40
BST,966,30,40
BST,966,28,40
BST,966,31,40
BST,966,32,40
BST,966,27,40
BST,966,28,40
BST,966,34,40
BST,966,29,40
BST,273,17,32
BST,273,14,32
BST,273,17,32
BST,273,16,32
BST,273,19,32
BST,273,16,32
BST,273,16,32
BST,273,15,32
BST,273,18,32
BST,273,17,32
BST,273,17,32
BST,273,17,32
BST,273,17,32
BST,273,17,32
BST,273,21,32
BST,273,17,32
BST,273,17,32
BST,273,19,32
BST,273,18,32
BST,273,16,32
BST,273,15,32
BST,273,17,32
BST,273,20,32
BST,273,15,32
BST,273,18,32
BST,273,14,32
BST,273,19,32
BST,273,16,32
BST,273,16,32
BST,273,19,32
BST,273,19,32
BST,273,14,32
BST,273,15,32
BST,273,20,32
BST,273,18,32
BST,273,15,32
BST,273,15,32
BST,273,18,32
BST,273,19,32
BST,273,16,32
BST,273,18,32
BST,273,17,32
BST,273,17,32
BST,273,15,32
BST,273,16,32
BST,273,15,32
BST,273,16,32
BST,273,16,32
BST,273,16,32
BST,273,16,32
BST,273,20,32
BST,273,16,32
BST,273,20,32
BST,273,16,32
BST,273,17,32
BST,273,18,32
BST,273,16,32
BST,273,16,32
BST,273,17,32
BST,273,19,32
BST,273,21,32
BST,273,13,32
BST,273,16,32
BST,273,17,32
BST,273,14,32
BST,273,20,32
BST,273,16,32
BST,273,17,32
BST,273,15,32
BST,273,17,32
BST,273,17,32
BST,273,15,32
BST,273,17,32
BST,273,19,32
BST,273,18,32
BST,273,14,32
BST,273,15,32
BST,273,16,32
BST,273,19,32
BST,273,19,32
BST,273,15,32
BST,273,18,32
BST,273,15,32
BST,273,18,32
BST,273,16,32
BST,273,17,32
BST,273,18,32
BST,273,19,32
BST,273,16,32
BST,273,15,32
BST,273,15,32
BST,273,17,32
BST,273,18,32
BST,273,18,32
BST,273,19,32
BST,273,17,32
BST,273,17,32
BST,273,19,32
BST,273,15,32
BST,273,16,32
BST,824,26,39
BST,824,26,39
BST,824,27,39
BST,824,26,39
BST,824,28,39
BST,824,24,39
BST,824,24,39
BST,824,25,39
BST,824,28,39
BST,824,28,39
BST,824,28,39
BST,824,28,39
BST,824,31,39
BST,824,27,39
BST,824,23,39
BST,824,26,39
BST,824,27,39
BST,824,28,39
BST,824,25,39
BST,824,33,39
BST,824,29,39
BST,824,27,39
BST,824,27,39
BST,824,26,39
BST,824,24,39
BST,824,27,39
BST,824,27,39
BST,824,22,39
BST,824,29,39
BST,824,26,39
BST,824,28,39
BST,824,25,39
BST,824,31,39
BST,824,30,39
BST,824,27,39
BST,824,29,39
BST,824,27,39
BST,824,29,39
BST,824,26,39
BST,824,30,39
BST,824,28,39
BST,824,29,39
BST,824,27,39
BST,824,27,39
BST,824,29,39
BST,824,29,39
BST,824,24,39
BST,824,29,39
BST,824,26,39
BST,824,26,39
BST,824,25,39
BST,824,28,39
BST,824,27,39
BST,824,28,39
BST,824,26,39
BST,824,24,39
BST,824,28,39
BST,824,26,39
BST,824,30,39
BST,824,28,39
BST,824,28,39
BST,824,25,39
BST,824,23,39
BST,824,29,39
BST,824,28,39
BST,824,25,39
BST,824,29,39
BST,824,26,39
BST,824,29,39
BST,824,24,39
BST,824,29,39
BST,824,30,39
BST,824,25,39
BST,824,28,39
BST,824,31,39
BST,824,23,39
BST,824,25,39
BST,824,29,39
BST,824,26,39
BST,824,25,39
BST,824,28,39
BST,824,28,39
BST,824,26,39
BST,824,26,39
BST,824,28,39
BST,824,27,39
BST,824,29,39
BST,824,29,39
BST,824,27,39
BST,824,29,39
BST,824,28,39
BST,824,27,39
BST,824,27,39
BST,824,28,39
BST,824,22,39
BST,824,28,39
BST,824,27,39
BST,824,29,39
BST,824,27,39
BST,824,28,39
BST,416,20,35
BST,416,19,35
BST,416,19,35
BST,416,13,35
BST,416,19,35
BST,416,24,35
BST,416,21,35
BST,416,19,35
BST,416,19,35
BST,416,20,35
BST,416,19,35
BST,416,19,35
BST,416,22,35
BST,416,21,35
BST,416,20,35
BST,416,22,35
BST,416,22,35
BST,416,21,35
BST,416,20,35
BST,416,20,35
BST,416,20,35
BST,416,20,35
BST,416,22,35
BST,416,18,35
BST,416,19,35
BST,416,21,35
BST,416,21,35
BST,416,18,35
BST,416,18,35
BST,416,19,35
BST,416,19,35
BST,416,24,35
BST,416,23,35
BST,416,20,35
BST,416,22,35
BST,416,19,35
BST,416,19,35
BST,416,19,35
BST,416,24,35
BST,416,21,35
BST,416,19,35
BST,416,20,35
BST,416,20,35
BST,416,23,35
BST,416,24,35
BST,416,19,35
BST,416,21,35
BST,416,20,35
BST,416,20,35
BST,416,20,35
BST,416,22,35
BST,416,18,35
BST,416,20,35
BST,416,20,35
BST,416,21,35
BST,416,18,35
BST,416,23,35
BST,416,22,35
BST,416,20,35
BST,416,21,35
BST,416,19,35
BST,416,21,35
BST,416,19,35
BST,416,19,35
BST,416,18,35
BST,416,21,35
BST,416,18,35
BST,416,23,35
BST,416,19,35
BST,416,20,35
BST,416,21,35
BST,416,21,35
BST,416,18,35
BST,416,18,35
BST,416,19,35
BST,416,21,35
BST,416,19,35
BST,416,24,35
BST,416,23,35
BST,416,18,35
BST,416,20,35
BST,416,17,35
BST,416,19,35
BST,416,22,35
BST,416,22,35
BST,416,19,35
BST,416,23,35
BST,416,21,35
BST,416,20,35
BST,416,19,35
BST,416,19,35
BST,416,17,35
BST,416,19,35
BST,416,20,35
BST,416,21,35
BST,416,22,35
BST,416,22,35
BST,416,21,35
BST,416,21,35
BST,416,18,35
BST,403,21,35
BST,403,20,35
BST,403,22,35
BST,403,18,35
BST,403,20,35
BST,403,19,35
BST,403,20,35
BST,403,22,35
BST,403,20,35
BST,403,20,35
BST,403,19,35
BST,403,19,35
BST,403,18,35
BST,403,21,35
BST,403,21,35
BST,403,24,35
BST,403,17,35
BST,403,22,35
BST,403,20,35
BST,403,17,35
BST,403,20,35
BST,403,22,35
BST,403,19,35
BST,403,22,35
BST,403,22,35
BST,403,23,35
BST,403,21,35
BST,403,22,35
BST,403,21,35
BST,403,20,35
BST,403,23,35
BST,403,21,35
BST,403,17,35
BST,403,21,35
BST,403,20,35
BST,403,19,35
BST,403,18,35
BST,403,21,35
BST,403,20,35
BST,403,17,35
BST,403,23,35
BST,403,22,35
BST,403,18,35
BST,403,22,35
BST,403,19,35
BST,403,19,35
BST,403,17,35
BST,403,20,35
BST,403,21,35
BST,403,20,35
BST,403,21,35
BST,403,17,35
BST,403,21,35
BST,403,23,35
BST,403,19,35
BST,403,20,35
BST,403,20,35
BST,403,19,35
BST,403,24,35
BST,403,21,35
BST,403,24,35
BST,403,21,35
BST,403,18,35
BST,403,21,35
BST,403,12,35
BST,403,19,35
BST,403,17,35
BST,403,22,35
BST,403,19,35
BST,403,19,35
BST,403,21,35
BST,403,18,35
BST,403,20,35
BST,403,22,35
BST,403,19,35
BST,403,20,35
BST,403,23,35
BST,403,22,35
BST,403,17,35
BST,403,19,35
BST,403,21,35
BST,403,18,35
BST,403,15,35
BST,403,19,35
BST,403,20,35
BST,403,21,35
BST,403,16,35
BST,403,19,35
BST,403,19,35
BST,403,19,35
BST,403,21,35
BST,403,18,35
BST,403,18,35
BST,403,18,35
BST,403,21,35
BST,403,20,35
BST,403,21,35
BST,403,18,35
BST,403,21,35
BST,403,23,35
BST,719,28,38
BST,719,28,38
BST,719,28,38
BST,719,24,38
BST,719,26,38
BST,719,23,38
BST,719,24,38
BST,719,22,38
BST,719,25,38
BST,719,25,38
BST,719,25,38
BST,719,23,38
BST,719,28,38
BST,719,19,38
BST,719,25,38
BST,719,26,38
BST,719,27,38
BST,719,26,38
BST,719,25,38
BST,719,22,38
BST,719,25,38
BST,719,23,38
BST,719,25,38
BST,719,25,38
BST,719,28,38
BST,719,25,38
BST,719,25,38
BST,719,25,38
BST,719,26,38
BST,719,29,38
BST,719,26,38
BST,719,30,38
BST,719,26,38
BST,719,24,38
BST,719,26,38
BST,719,29,38
BST,719,26,38
BST,719,25,38
BST,719,25,38
BST,719,28,38
BST,719,23,38
BST,719,26,38
BST,719,27,38
BST,719,25,38
BST,719,26,38
BST,719,27,38
BST,719,26,38
BST,719,24,38
BST,719,25,38
BST,719,23,38
BST,719,21,38
BST,719,27,38
BST,719,26,38
BST,719,26,38
BST,719,28,38
BST,719,27,38
BST,719,26,38
BST,719,26,38
BST,719,26,38
BST,719,24,38
BST,719,24,38
BST,719,23,38
BST,719,26,38
BST,719,29,38
BST,719,24,38
BST,719,24,38
BST,719,26,38
BST,719,26,38
BST,719,29,38
BST,719,25,38
BST,719,25,38
BST,719,27,38
BST,719,25,38
BST,719,29,38
BST,719,25,38
BST,719,26,38
BST,719,25,38
BST,719,25,38
BST,719,28,38
BST,719,25,38
BST,719,24,38
BST,719,30,38
BST,719,23,38
BST,719,24,38
BST,719,23,38
BST,719,28,38
BST,719,25,38
BST,719,23,38
BST,719,29,38
BST,719,25,38
BST,719,26,38
BST,719,22,38
BST,719,26,38
BST,719,26,38
BST,719,28,38
BST,719,26,38
BST,719,25,38
BST,719,25,38
BST,719,25,38
BST,719,28,38
BST,869,25,40
BST,869,24,40
BST,869,26,40
BST,869,26,40
BST,869,29,40
BST,869,23,40
BST,869,27,40
BST,869,28,40
BST,869,26,40
BST,869,25,40
BST,869,27,40
BST,869,31,40
BST,869,30,40
BST,869,28,40
BST,869,28,40
BST,869,28,40
BST,869,27,40
BST,869,26,40
BST,869,29,40
BST,869,25,40
BST,869,26,40
BST,869,26,40
BST,869,29,40
BST,869,30,40
BST,869,27,40
BST,869,25,40
BST,869,27,40
BST,869,32,40
BST,869,31,40
BST,869,29,40
BST,869,26,40
BST,869,31,40
BST,869,30,40
BST,869,27,40
BST,869,26,40
BST,869,27,40
BST,869,28,40
BST,869,29,40
BST,869,30,40
BST,869,25,40
BST,869,29,40
BST,869,29,40
BST,869,30,40
BST,869,29,40
BST,869,27,40
BST,869,33,40
BST,869,29,40
BST,869,27,40
BST,869,26,40
BST,869,27,40
BST,869,28,40
BST,869,26,40
BST,869,30,40
BST,869,24,40
BST,869,21,40
BST,869,32,40
BST,869,26,40
BST,869,30,40
BST,869,30,40
BST,869,26,40
BST,869,28,40
BST,869,30,40
BST,869,29,40
BST,869,31,40
BST,869,31,40
BST,869,29,40
BST,869,29,40
BST,869,29,40
BST,869,28,40
BST,869,27,40
BST,869,25,40
BST,869,26,40
BST,869,27,40
BST,869,27,40
BST,869,28,40
BST,869,28,40
BST,869,27,40
BST,869,27,40
BST,869,27,40
BST,869,28,40
BST,869,28,40
BST,869,25,40
BST,869,26,40
BST,869,25,40
BST,869,26,40
BST,869,33,40
BST,869,26,40
BST,869,27,40
BST,869,27,40
BST,869,31,40
BST,869,23,40
BST,869,31,40
BST,869,28,40
BST,869,27,40
BST,869,25,40
BST,869,28,40
BST,869,32,40
BST,869,30,40
BST,869,28,40
BST,869,30,40
BST,492,21,36
BST,492,23,36
BST,492,24,36
BST,492,20,36
BST,492,22,36
BST,492,23,36
BST,492,20,36
BST,492,22,36
BST,492,24,36
BST,492,21,36
BST,492,24,36
BST,492,22,36
BST,492,22,36
BST,492,20,36
BST,492,24,36
BST,492,19,36
BST,492,21,36
BST,492,19,36
BST,492,23,36
BST,492,23,36
BST,492,20,36
BST,492,22,36
BST,492,23,36
BST,492,19,36
BST,492,20,36
BST,492,19,36
BST,492,22,36
BST,492,22,36
BST,492,23,36
BST,492,22,36
BST,492,20,36
BST,492,25,36
BST,492,27,36
BST,492,21,36
BST,492,21,36
BST,492,21,36
BST,492,21,36
BST,492,21,36
BST,492,23,36
BST,492,20,36
BST,492,21,36
BST,492,22,36
BST,492,24,36
BST,492,21,36
BST,492,22,36
BST,492,20,36
BST,492,20,36
BST,492,21,36
BST,492,23,36
BST,492,19,36
BST,492,22,36
BST,492,22,36
BST,492,26,36
BST,492,23,36
BST,492,25,36
BST,492,22,36
BST,492,21,36
BST,492,20,36
BST,492,23,36
BST,492,21,36
BST,492,22,36
BST,492,17,36
BST,492,22,36
BST,492,24,36
BST,492,20,36
BST,492,20,36
BST,492,22,36
BST,492,21,36
BST,492,18,36
BST,492,14,36
BST,492,22,36
BST,492,21,36
BST,492,21,36
BST,492,21,36
BST,492,23,36
BST,492,23,36
BST,492,22,36
BST,492,22,36
BST,492,22,36
BST,492,21,36
BST,492,24,36
BST,492,23,36
BST,492,25,36
BST,492,24,36
BST,492,23,36
BST,492,25,36
BST,492,22,36
BST,492,22,36
BST,492,24,36
BST,492,20,36
BST,492,22,36
BST,492,19,36
BST,492,23,36
BST,492,23,36
BST,492,22,36
BST,492,21,36
BST,492,22,36
BST,492,24,36
BST,492,23,36
BST,492,21,36
BST,809,29,39
BST,809,25,39
BST,809,27,39
BST,809,27,39
BST,809,27,39
BST,809,29,39
BST,809,28,39
BST,809,24,39
BST,809,26,39
BST,809,26,39
BST,809,26,39
BST,809,28,39
BST,809,25,39
BST,809,27,39
BST,809,28,39
BST,809,28,39
BST,809,29,39
BST,809,26,39
BST,809,27,39
BST,809,24,39
BST,809,26,39
BST,809,28,39
BST,809,25,39
BST,809,25,39
BST,809,26,39
BST,809,27,39
BST,809,27,39
BST,809,25,39
BST,809,25,39
BST,809,28,39
BST,809,28,39
BST,809,31,39
BST,809,25,39
BST,809,28,39
BST,809,24,39
BST,809,27,39
BST,809,28,39
BST,809,31,39
BST,809,26,39
BST,809,28,39
BST,809,26,39
BST,809,29,39
BST,809,25,39
BST,809,30,39
BST,809,25,39
BST,809,26,39
BST,809,28,39
BST,809,26,39
BST,809,27,39
BST,809,26,39
BST,809,25,39
BST,809,28,39
BST,809,29,39
BST,809,28,39
BST,809,29,39
BST,809,25,39
BST,809,27,39
BST,809,30,39
BST,809,28,39
BST,809,27,39
BST,809,27,39
BST,809,24,39
BST,809,25,39
BST,809,28,39
BST,809,26,39
BST,809,28,39
BST,809,26,39
BST,809,26,39
BST,809,24,39
BST,809,22,39
BST,809,28,39
BST,809,30,39
BST,809,25,39
BST,809,34,39
BST,809,28,39
BST,809,28,39
BST,809,25,39
BST,809,24,39
BST,809,27,39
BST,809,24,39
BST,809,29,39
BST,809,22,39
BST,809,27,39
BST,809,30,39
BST,809,26,39
BST,809,25,39
BST,809,25,39
BST,809,27,39
BST,809,31,39
BST,809,29,39
BST,809,27,39
BST,809,27,39
BST,809,29,39
BST,809,29,39
BST,809,29,39
BST,809,25,39
BST,809,28,39
BST,809,27,39
BST,809,27,39
BST,809,27,39
BST,688,25,38
BST,688,27,38
BST,688,25,38
BST,688,22,38
BST,688,30,38
BST,688,25,38
BST,688,23,38
BST,688,25,38
BST,688,26,38
BST,688,29,38
BST,688,23,38
BST,688,24,38
BST,688,24,38
BST,688,27,38
BST,688,30,38
BST,688,23,38
BST,688,25,38
BST,688,26,38
BST,688,26,38
BST,688,27,38
BST,688,23,38
BST,688,28,38
BST,688,21,38
BST,688,27,38
BST,688,25,38
BST,688,29,38
BST,688,26,38
BST,688,27,38
BST,688,26,38
BST,688,24,38
BST,688,23,38
BST,688,23,38
BST,688,27,38
BST,688,23,38
BST,688,24,38
BST,688,27,38
BST,688,23,38
BST,688,24,38
BST,688,24,38
BST,688,25,38
BST,688,27,38
BST,688,27,38
BST,688,25,38
BST,688,24,38
BST,688,27,38
BST,688,21,38
BST,688,23,38
BST,688,27,38
BST,688,24,38
BST,688,27,38
BST,688,23,38
BST,688,25,38
BST,688,26,38
BST,688,24,38
BST,688,22,38
BST,688,26,38
BST,688,24,38
BST,688,24,38
BST,688,24,38
BST,688,21,38
BST,688,29,38
BST,688,23,38
BST,688,23,38
BST,688,21,38
BST,688,26,38
BST,688,25,38
BST,688,22,38
BST,688,22,38
BST,688,23,38
BST,688,25,38
BST,688,23,38
BST,688,20,38
BST,688,22,38
BST,688,26,38
BST,688,25,38
BST,688,23,38
BST,688,23,38
BST,688,28,38
BST,688,22,38
BST,688,25,38
BST,688,24,38
BST,688,25,38
BST,688,24,38
BST,688,25,38
BST,688,27,38
BST,688,26,38
BST,688,28,38
BST,688,24,38
BST,688,24,38
BST,688,30,38
BST,688,25,38
BST,688,27,38
BST,688,24,38
BST,688,23,38
BST,688,23,38
BST,688,26,38
BST,688,22,38
BST,688,22,38
BST,688,26,38
BST,688,23,38
BST,644,23,38
BST,644,22,38
BST,644,25,38
BST,644,26,38
BST,644,21,38
BST,644,23,38
BST,644,19,38
BST,644,26,38
BST,644,27,38
BST,644,26,38
BST,644,23,38
BST,644,27,38
BST,644,24,38
BST,644,22,38
BST,644,24,38
BST,644,25,38
BST,644,24,38
BST,644,25,38
BST,644,22,38
BST,644,25,38
BST,644,26,38
BST,644,24,38
BST,644,26,38
BST,644,27,38
BST,644,23,38
BST,644,27,38
BST,644,23,38
BST,644,23,38
BST,644,26,38
BST,644,23,38
BST,644,26,38
BST,644,26,38
BST,644,23,38
BST,644,26,38
BST,644,23,38
BST,644,30,38
BST,644,25,38
BST,644,25,38
BST,644,24,38
BST,644,23,38
BST,644,23,38
BST,644,28,38
BST,644,22,38
BST,644,26,38
BST,644,24,38
BST,644,25,38
BST,644,23,38
BST,644,23,38
BST,644,27,38
BST,644,27,38
BST,644,25,38
BST,644,23,38
BST,644,25,38
BST,644,25,38
BST,644,25,38
BST,644,25,38
BST,644,23,38
BST,644,25,38
BST,644,21,38
BST,644,26,38
BST,644,20,38
BST,644,21,38
BST,644,20,38
BST,644,23,38
BST,644,29,38
BST,644,25,38
BST,644,25,38
BST,644,26,38
BST,644,24,38
BST,644,25,38
BST,644,24,38
BST,644,23,38
BST,644,25,38
BST,644,24,38
BST,644,23,38
BST,644,25,38
BST,644,23,38
BST,644,23,38
BST,644,24,38
BST,644,27,38
BST,644,26,38
BST,644,25,38
BST,644,30,38
BST,644,27,38
BST,644,20,38
BST,644,27,38
BST,644,29,38
BST,644,26,38
BST,644,27,38
BST,644,26,38
BST,644,23,38
BST,644,23,38
BST,644,21,38
BST,644,26,38
BST,644,25,38
BST,644,23,38
BST,644,25,38
BST,644,21,38
BST,644,22,38
BST,644,27,38
BST,909,29,40
BST,909,27,40
BST,909,29,40
BST,909,30,40
BST,909,30,40
BST,909,29,40
BST,909,28,40
BST,909,27,40
BST,909,29,40
BST,909,30,40
BST,909,30,40
BST,909,32,40
BST,909,31,40
BST,909,30,40
BST,909,27,40
BST,909,28,40
BST,909,32,40
BST,909,30,40
BST,909,29,40
BST,909,27,40
BST,909,25,40
BST,909,34,40
BST,909,31,40
BST,909,30,40
BST,909,28,40
BST,909,27,40
BST,909,25,40
BST,909,28,40
BST,909,28,40
BST,909,26,40
BST,909,31,40
BST,909,22,40
BST,909,27,40
BST,909,31,40
BST,909,31,40
BST,909,30,40
BST,909,25,40
BST,909,29,40
BST,909,27,40
BST,909,27,40
BST,909,28,40
BST,909,29,40
BST,909,29,40
BST,909,25,40
BST,909,28,40
BST,909,29,40
BST,909,27,40
BST,909,27,40
BST,909,31,40
BST,909,32,40
BST,909,26,40
BST,909,28,40
BST,909,27,40
BST,909,21,40
BST,909,27,40
BST,909,28,40
BST,909,33,40
BST,909,28,40
BST,909,30,40
BST,909,28,40
BST,909,26,40
BST,909,29,40
BST,909,24,40
BST,909,29,40
BST,909,26,40
BST,909,27,40
BST,909,28,40
BST,909,25,40
BST,909,27,40
BST,909,32,40
BST,909,32,40
BST,909,28,40
BST,909,30,40
BST,909,30,40
BST,909,24,40
BST,909,29,40
BST,909,26,40
BST,909,24,40
BST,909,31,40
BST,909,31,40
BST,909,25,40
BST,909,24,40
BST,909,31,40
BST,909,28,40
BST,909,30,40
BST,909,32,40
BST,909,28,40
BST,909,31,40
BST,909,27,40
BST,909,30,40
BST,909,29,40
BST,909,29,40
BST,909,32,40
BST,909,28,40
BST,909,26,40
BST,909,34,40
BST,909,29,40
BST,909,28,40
BST,909,23,40
BST,909,27,40
BST,461,20,36
BST,461,20,36
BST,461,21,36
BST,461,18,36
BST,461,20,36
BST,461,21,36
BST,461,17,36
BST,461,20,36
BST,461,22,36
BST,461,21,36
BST,461,20,36
BST,461,24,36
BST,461,22,36
BST,461,20,36
BST,461,20,36
BST,461,20,36
BST,461,17,36
BST,461,17,36
BST,461,18,36
BST,461,18,36
BST,461,19,36
BST,461,18,36
BST,461,19,36
BST,461,20,36
BST,461,21,36
BST,461,24,36
BST,461,22,36
BST,461,22,36
BST,461,21,36
BST,461,21,36
BST,461,21,36
BST,461,22,36
BST,461,23,36
BST,461,20,36
BST,461,22,36
BST,461,21,36
BST,461,22,36
BST,461,22,36
BST,461,20,36
BST,461,21,36
BST,461,21,36
BST,461,20,36
BST,461,20,36
BST,461,20,36
BST,461,23,36
BST,461,20,36
BST,461,23,36
BST,461,21,36
BST,461,21,36
BST,461,18,36
BST,461,21,36
BST,461,18,36
BST,461,22,36
BST,461,22,36
BST,461,19,36
BST,461,26,36
BST,461,22,36
BST,461,22,36
BST,461,20,36
BST,461,19,36
BST,461,18,36
BST,461,22,36
BST,461,23,36
BST,461,21,36
BST,461,18,36
BST,461,21,36
BST,461,22,36
BST,461,23,36
BST,461,20,36
BST,461,22,36
BST,461,20,36
BST,461,19,36
BST,461,19,36
BST,461,24,36
BST,461,22,36
BST,461,16,36
BST,461,22,36
BST,461,21,36
BST,461,20,36
BST,461,21,36
BST,461,20,36
BST,461,23,36
BST,461,23,36
BST,461,19,36
BST,461,22,36
BST,461,22,36
BST,461,21,36
BST,461,22,36
BST,461,22,36
BST,461,20,36
BST,461,25,36
BST,461,21,36
BST,461,22,36
BST,461,20,36
BST,461,22,36
BST,461,22,36
BST,461,21,36
BST,461,21,36
BST,461,22,36
BST,461,20,36
BST,769,26,39
BST,769,32,39
BST,769,25,39
BST,769,24,39
BST,769,25,39
BST,769,27,39
BST,769,29,39
BST,769,25,39
BST,769,27,39
BST,769,24,39
BST,769,23,39
BST,769,26,39
BST,769,26,39
BST,769,26,39
BST,769,31,39
BST,769,26,39
BST,769,29,39
BST,769,24,39
BST,769,24,39
BST,769,27,39
BST,769,23,39
BST,769,26,39
BST,769,30,39
BST,769,25,39
BST,769,28,39
BST,769,27,39
BST,769,28,39
BST,769,24,39
BST,769,23,39
BST,769,25,39
BST,769,30,39
BST,769,28,39
BST,769,27,39
BST,769,29,39
BST,769,27,39
BST,769,29,39
BST,769,26,39
BST,769,25,39
BST,769,26,39
BST,769,25,39
BST,769,27,39
BST,769,26,39
BST,769,24,39
BST,769,31,39
BST,769,23,39
BST,769,26,39
BST,769,24,39
BST,769,24,39
BST,769,22,39
BST,769,29,39
BST,769,27,39
BST,769,24,39
BST,769,30,39
BST,769,26,39
BST,769,24,39
BST,769,30,39
BST,769,23,39
BST,769,25,39
BST,769,31,39
BST,769,24,39
BST,769,27,39
BST,769,25,39
BST,769,28,39
BST,769,26,39
BST,769,24,39
BST,769,29,39
BST,769,24,39
BST,769,30,39
BST,769,25,39
BST,769,28,39
BST,769,28,39
BST,769,24,39
BST,769,25,39
BST,769,29,39
BST,769,24,39
BST,769,30,39
BST,769,25,39
BST,769,27,39
BST,769,25,39
BST,769,28,39
BST,769,24,39
BST,769,17,39
BST,769,24,39
BST,769,27,39
BST,769,27,39
BST,769,28,39
BST,769,27,39
BST,769,26,39
BST,769,26,39
BST,769,29,39
BST,769,27,39
BST,769,27,39
BST,769,26,39
BST,769,25,39
BST,769,25,39
BST,769,27,39
BST,769,28,39
BST,769,23,39
BST,769,29,39
BST,769,25,39
BST,780,26,39
BST,780,23,39
BST,780,27,39
BST,780,24,39
BST,780,24,39
BST,780,24,39
BST,780,26,39
BST,780,25,39
BST,780,26,39
BST,780,26,39
BST,780,25,39
BST,780,25,39
BST,780,24,39
BST,780,25,39
BST,780,27,39
BST,780,25,39
BST,780,23,39
BST,780,25,39
BST,780,23,39
BST,780,25,39
BST,780,28,39
BST,780,27,39
BST,780,27,39
BST,780,29,39
BST,780,25,39
BST,780,28,39
BST,780,26,39
BST,780,26,39
BST,780,25,39
BST,780,25,39
BST,780,23,39
BST,780,25,39
BST,780,26,39
BST,780,28,39
BST,780,26,39
BST,780,27,39
BST,780,25,39
BST,780,26,39
BST,780,27,39
BST,780,28,39
BST,780,26,39
BST,780,25,39
BST,780,24,39
BST,780,25,39
BST,780,25,39
BST,780,26,39
BST,780,26,39
BST,780,29,39
BST,780,26,39
BST,780,26,39
BST,780,25,39
BST,780,23,39
BST,780,30,39
BST,780,27,39
BST,780,23,39
BST,780,28,39
BST,780,28,39
BST,780,29,39
BST,780,25,39
BST,780,25,39
BST,780,25,39
BST,780,26,39
BST,780,29,39
BST,780,25,39
BST,780,26,39
BST,780,29,39
BST,780,25,39
BST,780,27,39
BST,780,26,39
BST,780,23,39
BST,780,24,39
BST,780,26,39
BST,780,25,39
BST,780,22,39
BST,780,31,39
BST,780,28,39
BST,780,29,39
BST,780,24,39
BST,780,26,39
